actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
629,PT02M00.00S,2021-05-23T02:35:58.7Z,4,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,99,83,2021-05-23T02:36:36Z,6210000,,,0,,J. Tatum flagrant Free Throw 1 of 3 (20 PTS),[1628369],1610612738.0,BOS,flagrant,,,Tatum,J. Tatum,,,,,,,,,Made,,,,,,20.0,,,,,,,,,,
630,PT02M00.00S,2021-05-23T02:35:58.7Z,4,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,99,84,2021-05-23T02:36:36Z,6220000,,,0,,J. Tatum flagrant Free Throw 2 of 3 (21 PTS),[1628369],1610612738.0,BOS,flagrant,,,Tatum,J. Tatum,,,,,,,,,Made,,,,,,21.0,,,,,,,,,,
631,PT02M00.00S,2021-05-23T02:35:58.7Z,4,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,99,85,2021-05-23T02:36:36Z,6230000,,,0,,J. Tatum flagrant Free Throw 3 of 3 (22 PTS),[1628369],1610612738.0,BOS,flagrant,,,Tatum,J. Tatum,,,,,,,,,Made,,,,,,22.0,,,,,,,,,,
632,PT01M55.00S,2021-05-23T02:36:39.9Z,4,REGULAR,3pt,Jump Shot,[],202689,33.327858081471746,48.84344362745098,1610612738,99,88,2021-05-23T02:36:46Z,6240000,6.0,261.0,1,left,K. Walker 26' 3PT  (10 PTS) (M. Smart 4 AST),"[202689, 203935]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,26.09,Made,,,,,,10.0,M. Smart,203935.0,4.0,,,,,,,
634,PT01M32.00S,2021-05-23T02:37:06.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612751,99,88,2021-05-23T02:37:23Z,6260000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Harden 2 FT),"[1629057, 201935]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,1198.0,,,,,2.0,0.0,Harden,201935.0,,,
636,PT01M32.00S,2021-05-23T02:37:39.2Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,100,88,2021-05-23T02:37:39Z,6280000,,,0,,J. Harden Free Throw 1 of 2 (19 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Made,,,,,,19.0,,,,,,,,,,
637,PT01M32.00S,2021-05-23T02:37:58.8Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,101,88,2021-05-23T02:37:58Z,6290000,,,0,,J. Harden Free Throw 2 of 2 (20 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Made,,,,,,20.0,,,,,,,,,,
638,PT01M19.00S,2021-05-23T02:38:14.2Z,4,REGULAR,3pt,Jump Shot,[],202689,21.895532194480946,10.363051470588236,1610612738,101,91,2021-05-23T02:38:18Z,6300000,198.0,153.0,1,left,K. Walker 25' 3PT  (13 PTS) (M. Smart 5 AST),"[202689, 203935]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,25.06,Made,,,,,,13.0,M. Smart,203935.0,5.0,,,,,,,
640,PT00M57.20S,2021-05-23T02:38:39.9Z,4,REGULAR,2pt,Jump Shot,[],201142,74.72076215505913,43.94148284313725,1610612751,101,91,2021-05-23T02:39:04Z,6320000,-30.0,185.0,1,right,MISS K. Durant 18' pullup Shot - blocked,"[201142, 1628369]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,18.76,Missed,,,,,,,,,,,,,,Tatum,1628369.0,
641,PT00M57.20S,2021-05-23T02:38:39.9Z,4,REGULAR,block,,[],1628369,,,1610612751,101,91,2021-05-23T02:38:43Z,6330000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M56.30S,2021-05-23T02:38:40.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,101,91,2021-05-23T02:39:04Z,6340000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,640.0,,,,,,,,,,,,,,,
643,PT00M56.30S,2021-05-23T02:38:49.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202681,,,1610612738,101,91,2021-05-23T02:39:09Z,6350000,,,0,,K. Irving loose ball personal FOUL (3 PF) (Walker 2 FT),"[202681, 202689]",1610612751.0,BKN,loose ball,,,Irving,K. Irving,,,,,,,,,,,,,,2004.0,,,,,3.0,0.0,Walker,202689.0,,,
645,PT00M56.30S,2021-05-23T02:39:17.8Z,4,REGULAR,freethrow,1 of 2,[],202689,,,1610612738,101,92,2021-05-23T02:39:17Z,6370000,,,0,,K. Walker Free Throw 1 of 2 (14 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,Made,,,,,,14.0,,,,,,,,,,
646,PT00M56.30S,2021-05-23T02:39:42.4Z,4,REGULAR,freethrow,2 of 2,[],202689,,,1610612738,101,93,2021-05-23T02:39:42Z,6380000,,,0,,K. Walker Free Throw 2 of 2 (15 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,Made,,,,,,15.0,,,,,,,,,,
647,PT00M53.90S,2021-05-23T02:39:50.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612751,101,93,2021-05-23T02:40:06Z,6390000,,,0,,J. Tatum personal FOUL (5 PF) (Irving 2 FT),"[1628369, 202681]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,201639.0,,,,,5.0,0.0,Irving,202681.0,,,
649,PT00M53.90S,2021-05-23T02:40:24.5Z,4,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,102,93,2021-05-23T02:40:24Z,6410000,,,0,,K. Irving Free Throw 1 of 2 (28 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,Made,,,,,,28.0,,,,,,,,,,
650,PT00M53.90S,2021-05-23T02:40:45.1Z,4,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,103,93,2021-05-23T02:40:45Z,6420000,,,0,,K. Irving Free Throw 2 of 2 (29 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,Made,,,,,,29.0,,,,,,,,,,
651,PT00M53.90S,2021-05-23T02:40:50.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,103,93,2021-05-23T02:40:50Z,6430000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M49.80S,2021-05-23T02:42:36.5Z,4,REGULAR,turnover,bad pass,[],203935,,,1610612738,103,93,2021-05-23T02:42:41Z,6440000,,,0,,M. Smart bad pass TURNOVER (3 TO),"[203935, 201935]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,3.0,Harden,201935.0,,,,,,,,,,,,,,,,,,
653,PT00M49.80S,2021-05-23T02:42:36.5Z,4,REGULAR,steal,,[],201935,,,1610612751,103,93,2021-05-23T02:42:38Z,6450000,,,0,,J. Harden STEAL (4 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M30.00S,2021-05-23T02:42:59.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612751,103,93,2021-05-23T02:43:13Z,6460000,,,0,,E. Fournier personal FOUL (3 PF) (Harden 2 FT),"[203095, 201935]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,1198.0,,,,,3.0,0.0,Harden,201935.0,,,
656,PT00M30.00S,2021-05-23T02:43:27.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612751,104,93,2021-05-23T02:44:26Z,6480000,,,0,,J. Harden Free Throw 1 of 2 (21 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Made,,,,,,21.0,,,,,,,,,,
657,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,out,[],201142,,,1610612751,104,93,2021-05-23T02:44:03Z,6490000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,out,[],202681,,,1610612751,104,93,2021-05-23T02:44:03Z,6500000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,out,[],1628369,,,1610612751,104,93,2021-05-23T02:44:03Z,6510000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,out,[],202689,,,1610612751,104,93,2021-05-23T02:44:03Z,6520000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,out,[],203935,,,1610612751,104,93,2021-05-23T02:44:03Z,6530000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,out,[],1629057,,,1610612751,104,93,2021-05-23T02:44:03Z,6540000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,out,[],203095,,,1610612751,104,93,2021-05-23T02:44:03Z,6550000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,104,93,2021-05-23T02:44:03Z,6560000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,in,[],1629013,,,1610612751,104,93,2021-05-23T02:44:03Z,6570000,,,0,,SUB in: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,in,[],1630202,,,1610612751,104,93,2021-05-23T02:44:03Z,6580000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,in,[],203953,,,1610612751,104,93,2021-05-23T02:44:03Z,6590000,,,0,,SUB in: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,in,[],1630174,,,1610612751,104,93,2021-05-23T02:44:03Z,6600000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,in,[],1629682,,,1610612751,104,93,2021-05-23T02:44:03Z,6610000,,,0,,SUB in: T. Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M30.00S,2021-05-23T02:43:28.0Z,4,REGULAR,substitution,in,[],1629684,,,1610612751,104,93,2021-05-23T02:44:03Z,6620000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M30.00S,2021-05-23T02:43:27.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612751,104,93,2021-05-23T02:44:26Z,6630000,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Missed,,,,,,,,,,,,,,,,
672,PT00M25.80S,2021-05-23T02:43:31.6Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,104,93,2021-05-23T02:44:26Z,6640000,,,0,,A. Nesmith REBOUND (Off:0 Def:4),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,671.0,4.0,4.0,0.0,,,,,,,,,,,,
673,PT00M17.40S,2021-05-23T02:44:29.5Z,4,REGULAR,3pt,Jump Shot,[],1629682,15.982260183968464,94.921875,1610612738,104,93,2021-05-23T02:45:02Z,6650000,-225.0,98.0,1,left,MISS T. Waters 24' step back 3PT,[1629682],1610612738.0,BOS,step back,,,Waters,T. Waters,,,,,,,,24.49,Missed,,,,,,,,,,,,,,,,
674,PT00M11.30S,2021-05-23T02:44:35.6Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,104,93,2021-05-23T02:44:35Z,6660000,,,0,,J. Harden REBOUND (Off:0 Def:9),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,673.0,9.0,9.0,0.0,,,,,,,,,,,,
675,PT00M00.00S,2021-05-23T02:44:51.1Z,4,REGULAR,period,end,[],0,,,1610612751,104,93,2021-05-23T02:44:51Z,6670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2021-05-23T02:44:54.8Z,4,REGULAR,game,end,[],0,,,0,104,93,2021-05-23T02:44:54Z,6680000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
